timestamps,TP9,AF7,AF8,TP10,Right AUX
1621557102.734,14.160,27.832,35.156,12.695,45.898
1621557102.738,18.555,31.738,33.203,10.254,10.254
1621557102.742,25.391,35.645,34.180,5.859,-13.184
1621557102.746,29.297,36.133,38.086,10.254,81.055
1621557102.750,31.250,39.551,40.527,23.926,60.059
1621557102.754,26.367,38.086,42.480,29.785,-26.367
1621557102.757,21.484,36.133,41.016,25.391,-38.086
1621557102.761,22.461,32.715,40.039,26.367,5.371
1621557102.765,22.461,28.809,41.504,30.273,30.273
1621557102.769,27.832,29.297,44.434,36.133,44.922
1621557102.773,34.180,30.273,44.922,37.598,62.988
1621557102.769,33.691,29.785,41.016,28.809,72.754
