timestamps,TP9,AF7,AF8,TP10,Right AUX
1620953424.948,22.949,33.203,26.855,20.020,65.430
1620953424.952,26.367,30.762,32.227,24.414,29.297
1620953424.956,27.832,35.156,28.809,19.043,-19.043
1620953424.969,25.391,38.574,25.879,13.184,-50.781
1620953424.973,30.273,34.180,26.855,20.996,4.395
1620953424.977,46.875,36.621,36.133,35.156,57.129
1620953424.981,43.457,41.016,38.086,29.297,16.602
1620953424.985,30.762,43.457,37.109,21.484,-0.977
1620953424.989,27.344,40.527,31.738,18.066,-27.344
1620953424.993,24.414,37.109,29.785,20.020,9.277
1620953424.996,22.461,33.691,33.203,22.461,94.727
1620953425.000,22.949,32.227,30.273,14.160,66.895
1620953425.004,20.996,30.762,29.297,7.324,2.441
1620953425.008,33.203,28.809,28.320,17.090,14.160
1620953425.012,49.805,32.227,30.762,21.973,7.324
1620953425.008,28.320,31.738,32.715,10.254,-10.742
1620953425.012,9.277,23.926,29.785,9.277,9.277
1620953425.016,0.488,22.949,31.250,22.461,48.828
1620953425.020,-10.742,26.367,32.227,21.484,74.707
1620953425.024,-10.742,23.926,32.715,17.090,27.344
1620953425.028,-0.488,26.367,33.203,22.461,11.230
1620953425.032,18.555,32.715,34.668,28.809,44.922
1620953425.035,16.113,29.297,35.156,37.598,15.137
1620953425.039,-2.930,28.809,33.203,27.832,-36.133
1620953425.043,-4.883,32.715,28.809,16.602,-0.977
1620953425.047,4.883,31.250,35.156,24.414,35.156
1620953425.051,9.277,32.715,41.016,19.531,36.621
1620953425.083,11.719,36.621,39.062,20.508,62.012
1620953425.087,7.324,29.785,34.668,15.137,63.965
1620953425.091,11.719,33.203,32.227,13.184,-36.133
1620953425.095,23.926,36.621,40.039,25.391,-31.738
1620953425.099,27.344,35.156,40.039,27.344,16.602
1620953425.103,39.062,49.316,44.922,33.203,39.551
1620953425.107,37.109,46.875,48.340,30.762,34.668
1620953425.110,30.762,36.621,44.922,32.227,5.859
1620953425.114,38.086,39.062,51.270,42.480,7.812
1620953425.118,25.879,43.945,48.828,35.645,-57.617
1620953425.122,13.184,39.062,40.527,23.926,-43.457
1620953425.126,26.855,38.086,40.039,30.273,17.578
