timestamps,TP9,AF7,AF8,TP10
1621565167.704,-55.176,-28.809,-27.344,-48.828
1621565167.708,-41.504,-30.273,-28.809,-38.086
1621565167.712,-1.465,-31.738,-35.645,-8.301
1621565167.716,3.906,-29.785,-34.668,-13.672
1621565167.720,-48.828,-29.297,-29.297,-58.594
1621565167.724,-60.547,-27.344,-29.785,-63.965
1621565167.728,-22.949,-25.391,-29.785,-34.180
1621565167.732,10.254,-27.832,-28.809,-19.043
1621565167.736,-34.668,-33.691,-30.762,-59.570
1621565167.740,-61.523,-30.762,-27.344,-69.824
1621565167.744,-24.414,-26.855,-30.762,-34.668
1621565167.748,8.301,-28.809,-34.668,-10.742
1621565167.751,-28.320,-28.320,-31.250,-41.016
1621565167.755,-59.082,-25.879,-27.344,-55.664
1621565167.759,-42.969,-28.320,-30.762,-39.551
1621565167.763,4.395,-29.785,-36.133,-6.348
1621565167.767,-11.230,-30.762,-38.086,-33.691
1621565167.771,-60.059,-30.273,-39.062,-67.871
1621565167.775,-56.641,-26.855,-35.645,-45.898
1621565167.779,-15.137,-28.320,-35.645,-17.090
1621565167.783,6.348,-28.809,-35.156,-12.695
1621565167.787,-41.504,-24.414,-32.715,-45.410
1621565167.791,-60.547,-24.414,-32.715,-55.664
1621565167.795,-29.785,-34.668,-35.156,-35.645
1621565167.799,-3.418,-38.086,-33.691,-26.855
1621565167.803,-42.969,-33.203,-31.250,-55.664
1621565167.807,-79.102,-34.180,-35.156,-69.824
1621565167.811,-54.199,-34.668,-35.156,-43.945
1621565167.815,-0.488,-27.344,-26.855,-7.812
1621565167.819,-13.184,-25.391,-24.414,-19.043
1621565167.822,-46.387,-28.320,-23.438,-28.320
1621565167.826,-43.457,-27.832,-22.461,-27.832
1621565167.830,3.418,-25.879,-25.391,-2.930
1621565167.834,-0.488,-25.391,-26.367,-10.254
1621565167.838,-49.805,-25.391,-27.832,-45.410
1621565167.842,-50.293,-23.438,-31.250,-48.828
1621565167.846,-5.859,-22.461,-27.832,-24.902
1621565167.850,0.977,-26.367,-29.785,-18.066
1621565167.854,-54.199,-24.902,-34.180,-47.363
1621565167.858,-62.500,-21.973,-32.715,-48.828
1621565167.862,-36.621,-30.762,-32.227,-26.855
1621565167.866,2.441,-30.762,-30.762,-10.254
1621565167.870,-23.926,-24.902,-27.832,-39.062
1621565167.874,-61.523,-26.855,-27.344,-52.734
1621565167.878,-37.598,-28.320,-28.809,-32.227
1621565167.882,8.789,-28.809,-28.809,2.930
1621565167.886,-13.184,-28.320,-30.273,-19.531
1621565167.890,-53.711,-29.785,-28.809,-48.340
1621565167.893,-55.664,-33.691,-28.320,-34.668
1621565167.897,-17.578,-31.738,-30.273,-9.277
1621565167.901,-13.672,-29.297,-25.391,-24.902
1621565167.905,-58.594,-28.320,-28.809,-61.523
1621565167.909,-74.707,-28.809,-36.133,-64.453
1621565167.913,-33.691,-27.344,-33.203,-28.809
1621565167.917,-2.441,-24.902,-29.297,-7.812
1621565167.921,-55.664,-31.738,-34.180,-51.758
1621565167.925,-76.660,-30.762,-38.086,-61.523
1621565167.929,-30.273,-32.715,-34.180,-28.320
1621565167.933,7.812,-36.621,-34.668,-12.207
1621565167.937,-27.832,-30.273,-33.203,-38.086
1621565167.941,-59.570,-26.367,-29.297,-50.293
1621565167.945,-38.574,-30.762,-29.297,-28.809
1621565167.949,4.883,-30.762,-29.785,-8.789
1621565167.953,-7.324,-25.879,-26.367,-29.785
1621565167.957,-61.523,-23.438,-28.320,-59.082
1621565167.961,-67.383,-26.855,-32.227,-56.641
1621565167.964,-10.254,-31.738,-31.250,-18.066
1621565167.968,2.930,-31.250,-31.250,-22.949
1621565167.972,-43.945,-30.273,-28.809,-53.223
1621565167.976,-55.664,-30.273,-27.832,-51.270
1621565167.980,-20.020,-32.227,-31.738,-32.715
1621565167.984,6.836,-32.227,-35.645,-19.531
1621565167.988,-50.781,-32.227,-38.574,-63.965
1621565167.992,-74.707,-33.203,-38.086,-70.312
1621565167.996,-25.879,-33.691,-36.133,-31.738
1621565168.000,22.461,-31.738,-34.668,-5.371
1621565168.004,-3.906,-30.273,-28.320,-22.461
1621565168.008,-48.828,-31.738,-24.902,-39.551
1621565168.012,-43.457,-35.156,-30.762,-24.414
1621565168.016,5.859,-35.645,-31.738,8.301
1621565168.020,-8.301,-33.203,-28.320,-17.090
1621565168.024,-52.734,-30.762,-24.902,-47.852
1621565168.028,-33.203,-28.809,-20.020,-26.367
1621565168.032,21.484,-29.785,-20.020,1.465
1621565168.035,26.367,-29.785,-23.438,-12.695
1621565168.039,-29.297,-26.855,-24.414,-50.781
1621565168.043,-42.969,-28.809,-26.367,-56.152
1621565168.047,-7.812,-26.367,-26.367,-32.227
1621565168.051,18.555,-24.902,-23.438,-9.766
1621565168.055,-36.621,-29.297,-20.020,-39.551
1621565168.059,-67.871,-28.809,-22.949,-49.316
1621565168.063,-43.945,-28.320,-26.367,-25.391
1621565168.067,-4.883,-29.297,-27.344,-2.441
1621565168.071,-26.367,-30.273,-30.273,-35.156
1621565168.075,-70.801,-26.855,-31.250,-62.012
1621565168.079,-59.570,-23.438,-31.250,-43.945
1621565168.083,-12.695,-25.391,-30.273,-10.254
1621565168.087,-17.578,-29.785,-32.227,-26.367
1621565168.091,-49.316,-33.203,-30.273,-55.176
1621565168.095,-41.992,-36.621,-30.762,-45.410
1621565168.099,-7.812,-33.203,-35.156,-15.137
1621565168.103,7.324,-29.785,-33.203,-15.625
1621565168.106,-45.410,-28.320,-33.203,-56.152
1621565168.110,-65.430,-28.320,-31.738,-56.641
1621565168.114,-23.438,-30.762,-29.297,-23.438
1621565168.118,15.137,-29.297,-27.344,-8.789
1621565168.122,-32.227,-29.297,-24.902,-45.410
1621565168.126,-70.801,-30.762,-28.320,-56.152
1621565168.130,-39.551,-27.344,-27.344,-27.832
1621565168.134,15.625,-25.391,-20.508,2.930
1621565168.138,-1.465,-22.949,-20.996,-14.648
1621565168.142,-42.969,-20.508,-23.926,-44.434
1621565168.146,-39.062,-23.926,-28.809,-46.387
1621565168.150,0.977,-30.273,-32.715,-12.207
1621565168.154,12.207,-31.250,-31.738,-8.789
1621565168.158,-41.016,-24.902,-36.133,-51.270
1621565168.162,-66.895,-22.949,-41.504,-56.152
1621565168.166,-31.738,-21.973,-35.645,-25.391
1621565168.170,-13.184,-25.391,-36.133,-20.996
1621565168.174,-47.852,-30.273,-38.574,-47.363
1621565168.177,-67.871,-30.762,-37.109,-52.246
1621565168.181,-41.504,-31.250,-33.691,-31.738
1621565168.185,6.836,-28.320,-30.762,-7.324
1621565168.189,-30.273,-24.902,-32.715,-38.086
1621565168.193,-78.613,-21.973,-38.086,-65.918
1621565168.197,-60.059,-20.996,-37.109,-46.875
1621565168.201,-5.371,-20.508,-34.668,-10.742
1621565168.205,-27.344,-25.879,-37.109,-32.715
1621565168.209,-72.754,-27.344,-36.133,-59.570
1621565168.213,-54.199,-22.949,-34.180,-47.852
1621565168.217,-7.324,-26.367,-35.156,-14.160
1621565168.221,-5.371,-27.832,-34.668,-18.066
1621565168.225,-51.270,-20.996,-38.086,-56.641
1621565168.229,-58.594,-20.996,-39.062,-47.363
1621565168.233,-10.742,-26.855,-34.180,-9.277
1621565168.237,27.344,-20.020,-27.832,3.418
1621565168.241,-27.832,-16.113,-22.949,-25.879
1621565168.245,-61.523,-18.555,-26.855,-35.156
1621565168.248,-17.090,-20.996,-26.367,-8.789
1621565168.252,20.996,-18.555,-22.949,11.719
1621565168.256,-20.508,-20.020,-30.762,-26.367
1621565168.260,-62.012,-24.414,-33.691,-58.594
1621565168.264,-52.734,-25.879,-36.621,-45.410
1621565168.268,14.648,-21.973,-34.668,-4.395
1621565168.272,8.789,-19.531,-29.297,-17.090
1621565168.276,-43.945,-19.531,-27.832,-48.828
1621565168.280,-33.203,-22.461,-28.320,-33.691
1621565168.284,5.859,-30.273,-32.715,-2.930
1621565168.288,6.836,-30.762,-31.250,-7.812
1621565168.292,-48.828,-31.738,-31.250,-52.734
1621565168.296,-65.918,-31.250,-33.203,-54.688
1621565168.300,-22.949,-27.832,-32.715,-15.625
1621565168.304,6.836,-27.832,-34.180,-1.953
1621565168.308,-41.504,-27.832,-36.133,-44.922
1621565168.312,-75.195,-31.738,-40.527,-63.965
1621565168.316,-47.363,-34.668,-40.527,-40.039
1621565168.319,-2.441,-28.809,-37.598,-12.695
1621565168.323,-28.809,-24.414,-34.668,-38.574
1621565168.327,-69.336,-26.855,-33.691,-58.105
1621565168.331,-51.270,-26.367,-29.785,-32.715
1621565168.335,-5.859,-23.438,-26.855,-1.465
1621565168.339,-18.555,-28.320,-24.414,-16.113
1621565168.343,-62.012,-31.250,-22.949,-50.781
1621565168.347,-69.336,-31.250,-28.809,-54.199
1621565168.351,-27.832,-30.273,-25.879,-17.090
1621565168.355,-8.301,-28.809,-22.949,-11.230
1621565168.359,-53.711,-30.762,-27.344,-44.922
1621565168.363,-74.219,-32.227,-27.832,-43.457
1621565168.367,-38.086,-28.320,-27.344,-17.578
1621565168.371,6.836,-26.367,-22.461,1.953
1621565168.375,-24.414,-29.297,-23.438,-23.926
1621565168.379,-57.129,-31.250,-30.273,-44.434
1621565168.383,-34.180,-29.297,-26.367,-20.996
1621565168.387,9.277,-25.391,-24.902,1.953
1621565168.390,-11.719,-23.926,-21.973,-25.391
1621565168.394,-55.176,-20.996,-20.996,-45.410
1621565168.398,-50.293,-23.438,-23.926,-39.551
1621565168.402,-3.418,-28.320,-25.391,-13.672
1621565168.406,-5.371,-26.367,-26.855,-19.043
1621565168.410,-55.664,-21.484,-26.855,-46.875
1621565168.414,-64.453,-23.926,-27.344,-44.922
1621565168.418,-21.484,-23.926,-24.902,-9.277
1621565168.422,1.953,-20.020,-19.043,4.395
1621565168.426,-46.387,-23.438,-20.020,-33.203
1621565168.430,-69.824,-27.832,-20.996,-43.457
1621565168.434,-41.016,-30.273,-20.508,-20.996
1621565168.438,-0.977,-29.785,-24.902,-5.859
1621565168.442,-31.250,-27.832,-24.902,-38.086
1621565168.446,-73.730,-27.344,-26.367,-58.105
1621565168.450,-54.199,-26.855,-30.273,-35.645
1621565168.454,-1.465,-26.367,-34.668,-7.324
1621565168.458,-14.160,-26.367,-33.691,-31.250
1621565168.461,-58.594,-26.367,-32.715,-57.617
1621565168.465,-47.363,-28.809,-33.203,-46.875
1621565168.469,8.301,-28.320,-31.738,-6.836
1621565168.473,9.766,-26.367,-30.762,-17.578
1621565168.477,-47.363,-26.367,-30.273,-55.176
1621565168.481,-50.781,-27.344,-23.926,-37.109
1621565168.485,-5.371,-31.738,-25.391,-2.930
1621565168.489,11.719,-33.203,-25.879,2.441
1621565168.493,-39.062,-33.691,-25.879,-35.645
1621565168.497,-64.453,-32.227,-28.320,-45.410
1621565168.501,-41.016,-30.762,-28.320,-23.926
1621565168.505,-1.953,-32.715,-29.785,-0.977
1621565168.509,-37.598,-36.621,-30.273,-36.133
1621565168.513,-73.242,-33.691,-31.738,-57.129
1621565168.517,-45.410,-29.785,-33.203,-33.203
1621565168.521,2.930,-28.809,-35.156,-7.812
1621565168.525,-11.719,-25.391,-32.227,-28.809
1621565168.529,-58.594,-22.461,-26.855,-58.594
1621565168.532,-52.246,-26.855,-28.320,-46.387
1621565168.536,-3.418,-29.297,-29.297,-8.789
1621565168.540,1.953,-27.832,-32.715,-11.230
1621565168.544,-49.805,-29.785,-31.250,-41.504
1621565168.548,-60.547,-34.180,-31.738,-40.527
1621565168.552,-21.973,-32.227,-37.109,-20.996
1621565168.556,14.648,-26.367,-31.738,0.977
1621565168.560,-21.973,-27.344,-31.250,-27.344
1621565168.564,-49.805,-25.879,-34.180,-40.039
1621565168.568,-27.344,-21.973,-32.715,-18.066
1621565168.572,11.719,-23.926,-32.227,1.465
1621565168.576,-13.184,-28.320,-30.273,-24.414
1621565168.580,-59.082,-32.715,-34.668,-50.781
1621565168.584,-42.969,-33.691,-36.133,-34.668
1621565168.588,10.742,-30.762,-34.180,-4.883
1621565168.592,1.465,-30.273,-32.227,-19.043
1621565168.596,-43.457,-29.297,-28.320,-48.340
1621565168.600,-51.758,-30.273,-29.785,-43.457
1621565168.603,-13.184,-31.738,-36.621,-16.113
1621565168.607,8.789,-26.855,-34.180,-11.719
1621565168.611,-40.527,-26.367,-31.738,-46.875
1621565168.615,-60.059,-29.785,-36.133,-53.711
1621565168.619,-22.949,-25.391,-38.086,-28.320
1621565168.623,6.836,-26.855,-33.691,-13.184
1621565168.627,-34.668,-26.367,-28.320,-39.062
1621565168.631,-55.664,-24.902,-29.297,-52.734
1621565168.635,-26.855,-31.250,-32.715,-30.273
1621565168.639,14.648,-30.273,-30.273,0.000
1621565168.643,-20.020,-26.855,-31.738,-26.855
1621565168.647,-69.824,-28.809,-35.156,-54.688
1621565168.651,-52.734,-32.715,-34.180,-38.086
1621565168.655,-10.254,-34.668,-36.133,-11.230
1621565168.659,-11.719,-30.762,-33.203,-17.090
1621565168.663,-48.828,-27.832,-30.273,-46.387
1621565168.667,-57.617,-26.367,-32.715,-48.828
1621565168.671,-16.602,-24.902,-32.715,-18.066
1621565168.674,9.277,-25.391,-27.344,-9.277
1621565168.678,-38.086,-24.414,-26.855,-43.945
1621565168.682,-59.082,-22.461,-32.715,-53.711
1621565168.686,-27.344,-25.879,-29.785,-33.691
1621565168.690,9.277,-26.367,-30.273,-15.137
1621565168.694,-31.738,-26.855,-31.738,-48.828
1621565168.698,-69.336,-31.738,-28.809,-63.965
1621565168.702,-37.598,-31.738,-26.367,-30.273
1621565168.706,20.508,-32.227,-25.391,8.301
1621565168.710,-10.742,-35.156,-28.809,-20.996
1621565168.714,-68.848,-35.645,-30.762,-54.688
1621565168.718,-64.941,-34.180,-30.273,-44.922
1621565168.722,-10.254,-30.273,-26.367,-8.301
1621565168.726,6.348,-27.832,-21.973,-7.812
1621565168.730,-52.734,-33.203,-29.297,-50.781
1621565168.734,-62.500,-33.691,-34.668,-47.852
1621565168.738,-24.414,-29.297,-33.691,-16.113
1621565168.742,8.789,-34.180,-35.645,7.812
1621565168.745,8.789,-35.645,-35.156,2.441
1621565168.749,-37.109,-29.297,-29.297,-36.133
1621565168.753,-57.617,-29.297,-31.250,-47.363
1621565168.757,-20.996,-33.203,-34.668,-14.648
1621565168.761,6.348,-33.203,-31.738,-1.953
1621565168.765,-24.414,-30.762,-29.297,-33.691
1621565168.769,-55.176,-27.832,-29.297,-52.246
1621565168.773,-43.945,-27.832,-33.203,-35.156
1621565168.777,4.883,-28.320,-37.109,-5.371
1621565168.781,-8.301,-25.879,-35.156,-21.973
1621565168.785,-55.176,-21.973,-30.762,-46.387
1621565168.789,-48.340,-25.391,-27.832,-39.062
1621565168.793,-1.953,-25.879,-30.762,-9.277
1621565168.797,10.254,-22.949,-28.809,-3.906
1621565168.801,-50.781,-24.414,-28.809,-40.527
1621565168.805,-70.312,-25.391,-30.762,-48.340
1621565168.809,-27.344,-29.297,-31.250,-20.020
1621565168.813,-2.441,-28.809,-33.203,-6.836
1621565168.816,-43.945,-26.855,-31.738,-33.203
1621565168.820,-62.500,-30.273,-33.203,-43.457
1621565168.824,-42.480,-33.691,-37.109,-26.855
1621565168.828,-10.742,-35.156,-36.621,-2.930
1621565168.832,-33.203,-35.156,-40.039,-35.156
1621565168.836,-67.871,-36.133,-39.551,-56.152
1621565168.840,-55.176,-35.645,-35.645,-38.574
1621565168.844,-4.883,-33.203,-40.039,-10.742
1621565168.848,-3.418,-29.297,-38.574,-18.555
1621565168.852,-54.199,-30.762,-37.598,-48.828
1621565168.856,-68.848,-33.691,-36.133,-49.805
1621565168.860,-25.879,-31.738,-35.645,-20.020
1621565168.864,-8.301,-32.715,-35.156,-25.879
1621565168.868,-62.500,-35.156,-35.156,-64.453
1621565168.872,-69.336,-31.250,-40.039,-57.129
1621565168.876,-29.297,-28.809,-38.574,-25.879
1621565168.880,-1.953,-31.738,-31.250,-11.230
1621565168.884,-38.086,-38.086,-33.203,-42.480
1621565168.887,-61.035,-36.621,-36.621,-50.293
1621565168.891,-35.156,-30.273,-29.785,-20.020
1621565168.895,9.766,-31.250,-27.344,13.672
1621565168.899,-10.742,-33.203,-30.273,-15.625
1621565168.903,-55.176,-35.156,-29.785,-49.805
1621565168.907,-50.781,-34.180,-30.762,-43.945
1621565168.911,-4.395,-31.738,-31.250,-15.137
1621565168.915,-3.418,-28.320,-28.320,-24.414
1621565168.919,-55.176,-28.809,-29.785,-63.965
1621565168.923,-52.734,-30.762,-31.738,-64.941
1621565168.927,2.930,-31.738,-31.738,-31.250
1621565168.931,22.461,-28.809,-27.344,-22.949
1621565168.935,-27.832,-25.391,-25.391,-47.363
1621565168.939,-54.199,-31.738,-28.809,-45.410
1621565168.943,-26.367,-34.180,-30.762,-11.230
1621565168.947,11.230,-33.691,-27.344,11.230
1621565168.951,-32.227,-33.203,-26.855,-23.438
1621565168.955,-67.383,-32.227,-27.344,-36.133
1621565168.958,-47.363,-31.738,-28.809,-13.672
1621565168.962,-2.930,-30.273,-32.227,9.277
1621565168.966,-16.113,-28.809,-34.180,-19.531
1621565168.970,-69.336,-27.832,-34.180,-53.711
1621565168.974,-58.594,-28.809,-31.738,-35.156
1621565168.978,-4.395,-27.832,-29.785,-1.953
1621565168.982,-14.160,-28.320,-30.273,-18.555
1621565168.986,-73.242,-32.227,-32.715,-52.734
1621565168.990,-69.824,-33.691,-32.227,-45.898
1621565168.994,-22.949,-34.180,-33.691,-15.137
1621565168.998,1.465,-32.227,-33.203,-5.371
1621565169.002,-43.457,-30.762,-30.762,-35.645
1621565169.006,-73.730,-33.203,-32.715,-48.340
1621565169.010,-43.457,-37.109,-35.645,-24.902
1621565169.014,9.277,-34.668,-32.715,6.836
1621565169.018,-23.438,-33.203,-30.762,-24.414
1621565169.022,-66.895,-34.180,-32.227,-52.734
1621565169.026,-48.828,-31.738,-30.762,-32.227
1621565169.029,-1.465,-34.668,-31.250,1.465
1621565169.033,-17.090,-37.598,-30.762,-15.137
1621565169.037,-65.430,-39.062,-32.227,-45.410
1621565169.041,-60.547,-37.598,-34.180,-39.062
1621565169.045,-11.719,-35.645,-35.645,-6.348
1621565169.049,0.488,-34.180,-33.691,-5.859
1621565169.053,-47.363,-35.156,-34.668,-46.875
1621565169.057,-66.406,-40.039,-40.039,-52.246
1621565169.061,-27.832,-38.574,-38.574,-24.414
1621565169.065,10.742,-30.273,-33.691,-7.324
1621565169.069,-30.762,-29.297,-34.668,-39.062
1621565169.073,-62.988,-36.133,-34.668,-63.477
1621565169.077,-28.809,-36.133,-32.715,-43.457
1621565169.081,20.508,-31.738,-30.273,-8.789
1621565169.085,-8.789,-31.250,-25.391,-30.273
1621565169.089,-47.852,-34.180,-24.414,-51.270
1621565169.093,-41.016,-32.227,-26.855,-43.945
1621565169.097,-4.883,-31.250,-26.855,-20.996
1621565169.100,-12.207,-29.785,-26.855,-32.715
1621565169.104,-56.641,-30.762,-30.762,-63.477
1621565169.108,-60.059,-35.645,-34.668,-59.570
1621565169.112,-14.648,-35.645,-34.668,-25.391
1621565169.116,3.418,-30.273,-30.273,-19.531
1621565169.120,-49.316,-26.367,-27.832,-49.316
1621565169.124,-68.359,-34.180,-29.297,-59.082
1621565169.128,-34.180,-41.992,-37.598,-41.504
1621565169.132,5.371,-36.621,-34.668,-15.137
1621565169.136,-23.926,-31.250,-30.762,-38.086
1621565169.140,-45.410,-32.715,-33.691,-56.152
1621565169.144,-24.902,-32.715,-34.668,-35.156
1621565169.148,18.555,-29.785,-30.273,-1.953
1621565169.152,-3.906,-28.320,-30.273,-27.832
1621565169.156,-55.664,-29.297,-33.691,-55.176
1621565169.160,-44.434,-28.320,-31.250,-34.180
1621565169.164,9.766,-26.855,-29.785,3.418
1621565169.168,13.672,-28.320,-27.832,-9.766
1621565169.171,-37.598,-30.762,-31.250,-53.223
1621565169.175,-62.988,-30.273,-34.668,-69.336
1621565169.179,-23.926,-27.832,-29.785,-34.180
1621565169.183,10.254,-23.438,-30.762,-16.602
1621565169.187,-38.086,-27.832,-36.133,-53.711
1621565169.191,-59.082,-29.785,-33.691,-54.199
1621565169.195,-23.926,-26.855,-33.203,-26.367
1621565169.199,10.254,-29.785,-30.273,-4.395
1621565169.203,-37.109,-34.180,-31.250,-46.875
1621565169.207,-85.938,-32.715,-36.133,-72.266
1621565169.211,-57.617,-33.203,-35.645,-41.504
1621565169.215,-7.812,-36.133,-37.598,-17.090
1621565169.219,-32.715,-35.156,-35.156,-42.969
1621565169.223,-70.801,-33.691,-36.133,-65.918
1621565169.227,-56.641,-36.621,-35.156,-54.688
1621565169.231,-7.812,-37.598,-35.156,-17.090
1621565169.235,-14.160,-31.738,-33.691,-21.484
1621565169.239,-60.547,-28.809,-30.273,-52.246
1621565169.242,-60.059,-28.809,-30.762,-46.387
1621565169.246,-24.414,-31.738,-27.832,-17.578
1621565169.250,-0.977,-33.203,-29.785,-11.230
1621565169.254,-47.363,-35.645,-35.156,-46.387
1621565169.258,-72.266,-37.598,-30.762,-52.246
1621565169.262,-33.691,-29.785,-24.414,-20.508
1621565169.266,6.348,-26.367,-24.902,2.930
1621565169.270,-31.250,-30.273,-27.344,-31.250
1621565169.274,-69.824,-27.344,-28.320,-56.641
1621565169.278,-42.480,-26.367,-25.391,-36.621
1621565169.282,8.301,-28.320,-21.973,-3.418
1621565169.286,-8.789,-26.367,-22.949,-28.320
1621565169.290,-58.594,-28.320,-23.926,-50.293
1621565169.294,-58.594,-29.297,-27.344,-38.574
1621565169.298,-18.066,-31.250,-32.227,-12.695
1621565169.302,-15.137,-29.785,-32.715,-18.555
1621565169.306,-62.500,-29.297,-33.203,-52.734
1621565169.310,-65.430,-30.762,-29.785,-46.387
1621565169.313,-22.461,-29.785,-25.879,-13.184
1621565169.317,6.836,-30.762,-27.832,-0.488
1621565169.321,-37.598,-26.367,-27.832,-39.062
1621565169.325,-63.477,-23.926,-31.250,-51.758
1621565169.329,-41.992,-29.785,-33.203,-32.227
1621565169.333,-6.348,-35.156,-32.715,-6.348
1621565169.337,-25.879,-32.227,-32.715,-27.832
1621565169.341,-67.871,-30.273,-33.203,-57.129
1621565169.345,-54.199,-31.250,-31.250,-39.062
1621565169.349,-1.465,-27.832,-30.273,-3.418
1621565169.353,-3.906,-25.391,-30.762,-20.020
1621565169.357,-53.223,-26.855,-27.344,-53.223
1621565169.361,-57.129,-30.762,-24.902,-45.898
1621565169.365,-9.766,-33.203,-26.367,-10.254
1621565169.369,7.324,-24.902,-25.391,1.465
1621565169.373,-34.668,-26.855,-20.508,-32.715
1621565169.377,-48.340,-28.809,-20.996,-42.480
1621565169.381,-24.902,-29.785,-27.832,-14.648
1621565169.384,0.977,-36.133,-30.762,-3.418
1621565169.388,-32.715,-33.203,-31.738,-34.668
1621565169.392,-66.895,-32.227,-33.691,-48.828
1621565169.396,-44.434,-37.109,-31.738,-26.855
1621565169.400,0.000,-35.645,-28.809,-3.418
1621565169.404,-26.367,-34.668,-30.762,-33.691
1621565169.408,-67.383,-38.086,-34.180,-59.570
1621565169.412,-57.617,-38.574,-34.180,-44.922
1621565169.416,-7.812,-36.133,-34.180,-3.418
1621565169.420,-8.301,-32.227,-33.203,-11.230
1621565169.424,-58.594,-28.809,-30.762,-46.875
1621565169.428,-52.734,-28.809,-30.762,-42.969
1621565169.432,-4.395,-25.879,-37.109,-16.113
1621565169.436,16.113,-21.484,-34.668,-5.859
1621565169.440,-31.250,-21.973,-28.809,-39.062
1621565169.444,-47.852,-23.438,-35.645,-46.387
1621565169.448,-16.602,-24.902,-36.621,-11.230
1621565169.452,9.766,-27.344,-35.156,-2.441
1621565169.455,-23.926,-27.344,-35.645,-39.062
1621565169.459,-57.617,-28.320,-33.203,-44.922
1621565169.463,-35.645,-29.297,-30.762,-25.879
1621565169.467,16.602,-27.832,-27.344,2.441
1621565169.471,-10.742,-30.762,-25.879,-28.809
1621565169.475,-55.176,-27.344,-26.367,-55.664
