timestamps,TP9,AF7,AF8,TP10,Right AUX
1621213923.921,39.551,-45.898,-18.555,22.949,0.000
1621213923.925,53.711,-41.016,-19.043,28.320,0.000
1621213923.929,29.785,-37.598,-19.531,12.207,0.000
1621213923.933,26.855,-41.504,-13.184,35.645,0.000
1621213923.937,44.434,-40.039,-8.789,50.293,0.000
1621213923.941,43.945,-30.762,-11.719,32.715,0.000
1621213923.944,23.438,-30.273,-17.578,13.672,0.000
1621213923.948,10.742,-35.156,-17.090,7.812,0.000
1621213923.952,13.184,-33.203,-16.113,20.996,0.000
1621213923.956,12.695,-35.156,-19.043,15.137,0.000
1621213923.960,8.301,-41.016,-20.020,16.113,0.000
1621213923.964,-1.465,-33.691,-13.672,36.133,0.000
1621213923.968,8.301,-29.297,-14.160,29.297,0.000
1621213923.972,18.066,-35.156,-22.461,-6.836,0.000
1621213923.976,4.883,-42.969,-20.508,-12.207,0.000
1621213923.980,-4.883,-42.480,-13.184,-0.488,0.000
1621213923.984,14.160,-41.504,-15.137,5.859,0.000
1621213923.987,15.137,-41.992,-21.484,11.230,0.000
1621213923.991,6.348,-40.039,-20.020,-4.883,0.000
1621213923.995,20.020,-31.738,-22.461,-25.391,0.000
1621213923.999,8.301,-25.879,-23.438,-6.348,0.000
1621213924.003,-2.441,-28.320,-21.973,-9.277,0.000
1621213924.007,13.184,-25.391,-20.020,-10.254,0.000
1621213924.011,13.184,-26.855,-17.090,-5.371,0.000
1621213924.015,-5.371,-31.250,-20.020,-3.906,0.000
1621213924.019,-13.672,-28.809,-29.785,-13.184,0.000
1621213924.023,-27.344,-29.297,-39.062,-29.785,0.000
1621213924.026,-14.648,-32.227,-37.109,-18.066,0.000
1621213924.030,-10.254,-30.762,-32.715,-21.973,0.000
1621213924.034,-28.320,-28.809,-33.691,-20.020,0.000
1621213924.038,-13.672,-30.273,-31.738,-13.672,0.000
1621213924.042,-6.348,-31.738,-26.855,-21.973,0.000
1621213924.046,-27.344,-37.109,-30.273,-21.484,0.000
1621213924.050,-26.855,-33.203,-35.645,-2.930,0.000
1621213924.054,-22.461,-29.297,-36.133,-15.625,0.000
1621213924.058,-28.320,-35.156,-32.227,-12.207,0.000
1621213924.062,-35.645,-38.086,-27.344,-24.902,0.000
1621213924.066,-41.992,-29.297,-25.391,-21.973,0.000
1621213924.069,-41.504,-30.762,-27.344,-9.277,0.000
1621213924.073,-38.574,-36.133,-26.855,-32.227,0.000
1621213924.077,-28.809,-30.273,-27.832,-48.340,0.000
1621213924.081,-36.133,-33.691,-31.250,-41.016,0.000
1621213924.085,-34.180,-41.992,-30.273,-17.578,0.000
1621213924.089,-34.668,-46.875,-29.297,-32.227,0.000
1621213924.093,-23.438,-40.039,-34.668,-21.484,0.000
1621213924.097,-16.602,-37.109,-34.668,0.977,0.000
1621213924.101,-30.273,-41.016,-24.902,-8.301,0.000
1621213924.105,-39.062,-36.133,-25.391,-19.043,0.000
1621213924.109,-31.250,-29.785,-26.367,-36.133,0.000
1621213924.112,-24.902,-29.785,-27.832,-39.551,0.000
1621213924.116,-34.180,-36.133,-27.832,-15.625,0.000
1621213924.120,-24.414,-34.180,-29.785,-21.484,0.000
1621213924.124,-33.691,-29.785,-36.621,-23.438,0.000
1621213924.128,-61.523,-37.109,-33.691,-33.691,0.000
1621213924.132,-52.246,-35.156,-27.832,-38.574,0.000
1621213924.136,-49.316,-33.691,-31.250,-31.738,0.000
1621213924.140,-53.711,-34.180,-34.668,-53.711,0.000
1621213924.144,-39.551,-27.344,-36.133,-41.016,0.000
1621213924.148,-24.902,-28.809,-42.480,-31.250,0.000
1621213924.151,-26.367,-27.832,-41.504,-43.945,0.000
1621213924.155,-41.992,-35.645,-39.062,-36.621,0.000
1621213924.159,-57.617,-47.363,-35.645,-49.316,0.000
1621213924.163,-30.273,-39.551,-35.645,-41.992,0.000
1621213924.167,-11.230,-28.320,-42.969,-43.945,0.000
1621213924.171,-49.805,-33.691,-41.992,-33.691,0.000
1621213924.175,-41.016,-40.039,-42.969,-25.879,0.000
1621213924.179,-40.039,-32.715,-44.434,-43.457,0.000
1621213924.183,-41.504,-36.133,-43.945,-30.762,0.000
1621213924.187,-32.227,-42.480,-42.480,-39.062,0.000
