timestamps,TP9,AF7,AF8,TP10,Right AUX
1621213167.559,1.465,-17.578,-44.434,3.906,0.000
1621213167.563,18.066,-18.066,-35.645,25.879,0.000
1621213167.567,16.113,-23.926,-44.922,15.137,0.000
1621213167.571,0.000,-26.855,-50.781,11.230,0.000
1621213167.575,3.906,-21.484,-39.062,8.301,0.000
1621213167.578,5.371,-19.043,-38.086,5.371,0.000
1621213167.582,4.883,-22.949,-42.969,1.953,0.000
1621213167.586,-3.418,-26.855,-43.945,-9.766,0.000
1621213167.590,-8.789,-22.949,-47.363,-5.859,0.000
1621213167.594,0.000,-22.461,-43.457,2.441,0.000
1621213167.598,-3.418,-29.785,-45.410,-7.324,0.000
1621213167.602,-18.066,-33.203,-50.781,-6.836,0.000
1621213167.606,-10.254,-26.855,-39.551,-4.395,0.000
1621213167.610,-0.977,-25.391,-43.457,-17.090,0.000
1621213167.614,0.488,-29.297,-44.922,-8.789,0.000
1621213167.618,0.000,-33.691,-36.621,2.930,0.000
1621213167.621,-1.953,-32.715,-41.016,-1.953,0.000
1621213167.625,-9.277,-32.715,-44.922,-12.207,0.000
1621213167.629,-7.324,-36.133,-50.293,-14.648,0.000
1621213167.633,10.254,-28.809,-39.062,3.906,0.000
1621213167.637,16.113,-20.020,-29.297,13.184,0.000
1621213167.641,18.066,-22.461,-36.621,5.859,0.000
1621213167.645,23.926,-20.996,-36.621,7.324,0.000
1621213167.649,19.531,-20.508,-31.738,24.414,0.000
1621213167.653,11.719,-28.809,-43.457,21.484,0.000
